Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10
INS,C,1,0,0.00228926395997795,0.00092351359846316,0.000431317724706245,2.16083258570614e-05,0.000508917782289099,0.00079691187885818,0.00202842459453,0.00208851334639267,0.000761860605392218,0.000203389830508475
INS,C,1,1,0.00139852516081837,0.0023489350185165,0.00130098004366246,0.000314244559148815,0.00116344862864375,0.00189030020868998,0.00109351815394879,0.00234943601649756,0.001891710011321,0.00264406779661017
INS,C,1,2,0.00110255835820074,0.000724642444790808,0.00322669737981771,2.68225088356131e-05,0.00278066418409676,0.00155667659010028,0.000892996841520678,0.00322672482053784,0.00418854530763639,0.000338983050847458
INS,C,1,3,0.00691240438745258,0.000184120162429792,0.000530064553227881,0.000984791621832,0.000462699638077138,0.000632553184405899,0.00590001186364035,0.00413967116951654,0.000599810491394464,0.00230508474576271
INS,C,1,4,0.00569940680386357,0.00101025584044387,9.27571697749211e-05,0.00215247110309188,0.000369078901750293,0.00143156773312914,0.00371448000288854,0.00202908410482865,0.000685336940448834,0.00284745762711864
INS,C,1,5+,0.00715440489301799,0.00357446981810905,0.000160337838431955,0.0213313791473267,0.00493944386716318,0.00184334058170362,0.0115612464731461,0.00143252771808126,0.000891275626987646,0.027728813559322
INS,T,1,0,0.0219113395299348,0.00909561619246238,0.00525037662821577,0.00163443497797955,0.00454216029972454,0.0109615684515413,0.0258861623530585,0.00282543594178651,0.00543880695104961,0.00332203389830509
INS,T,1,1,0.0485531162080714,0.00195223490077046,0.0140483225421829,4.83212272426749e-05,0.0114728831756825,0.00958291791001624,0.0250821428141587,0.0100424098387656,0.0109552629150565,0.000406779661016949
INS,T,1,2,0.0340177327575331,0.00155612268484929,0.0295180069901716,0.000513573536076635,0.0241252543786942,0.00447448147285015,0.0785880204742361,0.0188005820669717,0.0475211959298413,0.00203389830508475
INS,T,1,3,0.022674857575883,0.000843478781848178,0.0224441141088985,0.00370812964093602,0.0190052809103272,0.00669104595560213,0.0309129501090939,0.0144056481551182,0.00893863927419555,0.00915254237288136
INS,T,1,4,0.00973417083079253,0.00160438408011028,0.0112623899151415,0.0107618074782094,0.0140401986812653,0.00446817346325497,0.00762561273983037,0.0132906423848219,0.0068758763647658,0.00738983050847458
INS,T,1,5+,0.0142470194817779,0.0347284564311569,0.000911708290574474,0.403940625832234,0.148964804870845,0.00286173368634824,0.05852406857528,0.00792446486797936,0.00591707985694576,0.0124745762711864
DEL,repeats,2,0,0.00716272654025811,0.00159537849306546,0.0310890979056568,0.000933088221846481,0.0221393547374585,0.0147509299933591,0.00970432885323301,0.00336199709419308,0.0156963540975047,0.00508474576271186
DEL,repeats,2,1,0.0117569024746257,0.00424574681088647,0.0281708477054385,0.00274922103551106,0.023451451577919,0.026368180997822,0.0178842229057666,0.00346783774345472,0.0171975683480116,0.0106440677966102
DEL,repeats,2,2,0.0123019749766317,0.00216700612652492,0.00487683434817557,0.00152617413379424,0.00459277077157651,0.012393486629648,0.0137555900957516,0.00369027290473719,0.00588894615659893,0.00894915254237288
DEL,repeats,2,3,0.00645100913565732,0.000509042811919464,0.000253820744290071,0.000858304624532477,0.000353631727016344,0.000958467013490379,0.0080184883658953,0.00180608295076938,0.000463643381715796,0.00122033898305085
DEL,repeats,2,4,0.00267170032633206,0.000731189533295205,0.000744122435551981,0.00044885816595545,0.000367425609885797,0.000949355444075114,0.00408113526441303,0.00230642056546074,0.00133466274445372,0
DEL,repeats,2,5+,0.000848614491812301,0.000390446980154091,0.0205223680753444,1.43742341570886e-05,0.0166448489717882,0.00803395110942119,0.000571474994369069,0.0104816202335626,0.0288336668114614,0.000271186440677966
DEL,repeats,3,0,0.00166994172174421,0.0011411708877216,0.0194232828264314,0.000113568976406715,0.0145295977491542,0.00359836902907467,0.000942858518351676,0.00658419397251652,0.0136876078927408,0.000745762711864407
DEL,repeats,3,1,0.000734747079521127,0.00509684159364792,0.0062079495703999,0.00737741126995075,0.00597289933846117,0.00924088361196629,0.00101958532278558,0.00430946900255659,0.00736877879484231,0.0305084745762712
DEL,repeats,3,2,0.000184698177172201,0.000890404036598065,0.00126796995349206,0.00160515413062252,0.00108251135527737,0.00188714620389239,0.000222873098593729,0.00323238474830584,0.00095767115980617,0.00854237288135593
DEL,repeats,3,3,0.000104043629391984,0.000361158780150746,0.000612898138620569,0.000756541936311433,0.000514568585825959,0.000553703064466106,0.0001644145809298,0.00244395681022319,0.00143481871768845,0.00210169491525424
DEL,repeats,3,4,0.000152821568308882,8.98688107766894e-05,0.0063622292256481,1.02091510571044e-05,0.00506196019712174,0.00127702149804715,0.000210192758365156,0.00578274820056747,0.0125791400990756,0
DEL,repeats,3,5+,0.000272218314314422,0.000313939574488417,0.00878369906055707,1.51101698928002e-05,0.00746315688431966,0.00241281367015768,0.000353760000275099,0.00628138783692843,0.0117520093088788,0.000135593220338983
DEL,repeats,4,0,0.00139604617620309,0.00213264059257939,0.0111082971447216,3.98657953855639e-05,0.00877113283311795,0.00394706178169731,0.0011223175707391,0.0109264905561275,0.00820603771716403,0.000406779661016949
DEL,repeats,4,1,0.00133780386107844,0.00364579299859165,0.00306216397699063,0.00183738100075736,0.00280928834175073,0.0060129349241199,0.00187819480097454,0.00163685111050613,0.00239361522550849,0.0107118644067797
DEL,repeats,4,2,4.95243989683369e-05,0.000415245748040136,0.000124976114172228,0.000319176894398796,6.80564024220973e-05,0.000735233562816386,0.000118421482473621,0.000427324546484138,0.000461392685688049,0.00325423728813559
DEL,repeats,4,3,0.000122880226245591,0.000215866860973564,0.00336804149020106,9.8020376713916e-06,0.00305288979378515,0.00146135555621751,0.000290573220153058,0.00263865832544245,0.00115798310627562,6.77966101694915e-05
DEL,repeats,4,4,0.000168386642714822,0.00020015384856301,0.00484757752830667,1.07102136856739e-05,0.0035270144189259,0.000950056334030135,0.000355049526400039,0.00337388294250589,0.00873720197971223,0.000338983050847458
DEL,repeats,4,5+,0.000203829671823907,0.000161218714069511,0.00177234718707139,0.000109779690278157,0.00148512493827916,0.000528471026085372,0.000355479368441685,0.00074314851593864,0.00299230036888908,0.000813559322033898
DEL,repeats,5+,0,0.00192880669513843,0.0399107575718949,0.0206466682893876,2.24695272499153e-05,0.0163546839115701,0.00893599648153243,0.00193171013515953,0.00797087627567697,0.00764786510228288,0.000406779661016949
DEL,repeats,5+,1,6.27026443209089e-05,0.000840485827103311,0.000102630918202943,0.0018408727809502,0.00018551415279526,0.00094129520959238,0.000280471932174365,0.000646363751105808,0.00200086876866671,0.00983050847457627
DEL,repeats,5+,2,5.00681167835829e-05,0.00074019512034003,0.000402450248229617,0.000117483528192414,0.000416826957836863,0.000584191777509493,0.00016376981786733,0.000509393499120164,0.000512033346312347,0.000542372881355932
DEL,repeats,5+,3,6.40481155247379e-05,0.000306109791093362,0.000132853309684678,0.000141315319463753,0.000131572421216324,0.000455578470763252,0.000147435820284762,0.000458454149208148,0.000500779866173614,0.000203389830508475
DEL,repeats,5+,4,6.79462957933659e-05,0.000128162597824859,3.36081216209335e-05,1.91343291284993e-05,6.48238466870375e-05,0.000430696877360028,5.22258080600541e-05,0.000169797833040055,0.000236323082913391,0.000745762711864407
DEL,repeats,5+,5+,0.000112033516609243,3.43388111353095e-05,0.0007625461648743,4.63639513498251e-05,0.000697763194811329,0.000189941177810525,0.000345593001483815,0.000778806060877051,0.00244313053811891,0.000813559322033898
INS,repeats,2,0,0.00220022325606427,0.00136315727223601,0.00599964462604002,0.000588106602076354,0.00532295822773034,0.00521462126535168,0.00138495105818514,0.00778692862321691,0.0135638196112148,0.000338983050847458
INS,repeats,2,1,0.00163966861965805,0.0013324527632909,0.0193695970447578,0.000142145204442321,0.0162114890953064,0.00540561377809474,0.00135271290506165,0.0146422331358207,0.0184725876477301,0.00169491525423729
INS,repeats,2,2,0.00148607294462916,0.000323078775584352,0.00704469212685272,0.000807384134904098,0.00523306356709811,0.00416608989264118,0.000780593147630109,0.0145782759520423,0.00652926917649283,0.000338983050847458
INS,repeats,2,3,0.000792104701251482,0.000781054297169515,0.00120168813439165,0.000407880637862747,0.00134548346572418,0.00195723519939443,0.0017623523707508,0.000672965411615417,0.00216066818663672,0.000813559322033898
INS,repeats,2,4,0.000292722926838529,0.000521575809913596,6.2702974638648e-05,0.00251008889602625,0.000482958632416711,0.000939192539727319,0.000493458663810223,0.000595990393970592,0.000267832827301843,0.00345762711864407
INS,repeats,2,5+,0.00123404591392836,0.0018085463502066,0.0010831315140712,0.0209454669740853,0.00561596102771583,0.00137304342188494,0.00174816758337646,0.00490828936041118,0.00227995507610729,0.0313220338983051
INS,repeats,3,0,0.000589602069519023,0.000583759789300262,0.00399979942274329,9.58282277139243e-05,0.00322475811969882,0.00258593348904772,0.000610805541179727,0.00132781905437323,0.00413115255892885,0.000610169491525424
INS,repeats,3,1,0.000767812495133034,0.00052176286958515,0.00631246802536858,0.000764261432432832,0.00568601618597411,0.00415697832322592,0.000562233390473669,0.00469264611245031,0.005515330615993,0.00169491525423729
INS,repeats,3,2,0.000399245540845787,0.000866861240792455,0.00141669601459289,0.000113553318199572,0.00113090098731136,0.000450672241078109,0.000300889429152575,0.00101029710658833,0.00314872374281747,0.000542372881355932
INS,repeats,3,3,2.4891217270837e-05,7.77099321256654e-05,1.61312754286204e-05,0.000159572788992255,4.68597201593773e-05,6.27296509743247e-05,0.000107030668369987,0.000312994005570501,6.63955328185241e-05,0.000406779661016949
INS,repeats,3,4,5.09435946216908e-05,0.000440017793115958,2.11865100338823e-05,0.000127410831520948,5.9691239107706e-05,0.000316802259669215,0.000101872563870229,5.77312632336186e-05,0.000135041761664795,0.000474576271186441
INS,repeats,3,5+,0.000123368650723693,0.000200260739803898,6.44659215188564e-05,0.00226156183225576,0.000385192328429637,0.000240755699549503,0.00021835975715644,0.00112745761138596,0.000239699126955011,0.00372881355932203
INS,repeats,4,0,0.000325806773562818,0.00175285601370389,0.00261378678220859,1.83983933927878e-05,0.00253782768799964,0.00165339940389309,0.000254251567633926,0.00142347183365246,0.00135379366068957,0.000203389830508475
INS,repeats,4,1,0.00036785735646057,0.00156128018722215,0.00402359609087897,0.001326688574795,0.00341935303974983,0.00261116552742845,0.000544394945745338,0.00235849190092636,0.00330627246475973,0.00298305084745763
INS,repeats,4,2,0.000171777967392966,0.000275432004958471,0.000330122704934002,1.02874420928183e-05,0.000217839710145857,0.000188188952922974,0.00019729749711576,0.00071258490599143,0.000285838395523816,0
INS,repeats,4,3,3.1314459935692e-05,0.000143207539979863,1.39229197076527e-05,0.000141002155320897,3.79270088915024e-05,6.65845457269368e-05,0.000101657642849406,0.000220737182952071,6.52701848046508e-05,0
INS,repeats,4,4,2.88078286518461e-05,0.000153442376294901,2.84843625786318e-05,0.000344981619770127,4.26401245052154e-05,0.000320657154421827,0.000149155188451348,0.000208285341862467,0.000354484624370086,0.00115254237288136
INS,repeats,4,5+,0.000228555009083313,0.000354424631974794,0.000783150217193343,0.0023982266641981,0.000786053915575021,0.000834059046474261,0.000336781239630061,0.00116424714187798,0.00126264047156583,0.00494915254237288
INS,repeats,5+,0,0.000396176760634314,0.00411814539207627,0.00452799201294113,2.51001060499053e-05,0.00375294785640839,0.00343471122457741,0.000291217983215528,0.00715075274209351,0.00816327449263685,0.000135593220338983
INS,repeats,5+,1,0.000763241579262492,0.00879231229644234,0.0039710409624165,0.00116010090900277,0.00304487009444245,0.00553703064466106,0.00148983251634689,0.00306371890081939,0.00420317483181674,0.000474576271186441
INS,repeats,5+,2,7.61204941344367e-05,0.00093022102382889,0.000256191066862224,0.000222957211506302,0.000298308139550665,0.000726121993401121,0.000136474848222775,0.000312428012793701,0.000464768729729669,6.77966101694915e-05
INS,repeats,5+,3,0.000193701775570427,0.000198844430862131,9.57660155104004e-05,7.81501118497053e-05,0.000125206013738115,0.000237251249774401,0.000159901239492511,0.000430154510368139,0.000423130853216357,0.000135593220338983
INS,repeats,5+,4,3.29824756061924e-05,0.000189544892904864,0.00011261679752794,9.19606505496532e-05,8.96972526484132e-05,0.000427542872562436,0.000103591932036815,0.000520713354656168,0.000288089091551562,6.77966101694915e-05
INS,repeats,5+,5+,0.000168027236023388,0.000359234737814759,0.000574153798968781,0.000130542472949508,0.000578380716595917,0.000526017911242801,0.000319802478985023,0.00127008779113961,0.00180618356226663,0.000542372881355932
DEL,MH,2,1,0.00620249323186515,0.00335515571461685,0.0305271694892054,0.000512273904883782,0.0272441771430672,0.00843696283355791,0.0136294314565284,0.0353570027739306,0.0207075288032824,0.00149152542372881
DEL,MH,3,1,0.00178237150726965,0.000852992102287221,0.0140899449081903,3.51213586212961e-05,0.0106185507737036,0.00659957981647197,0.000930178178123103,0.00297259406375456,0.0211441638326653,0.000338983050847458
DEL,MH,3,2,0.000934604846626881,0.00513262343653522,0.00945617296768955,0.00295875916349598,0.00779855304883059,0.00758678331811818,0.00225409166639443,0.00738054580947438,0.00958909042621431,0.012
DEL,MH,4,1,0.00102159048151005,0.00284579222897472,0.00940549603175141,8.03266026425542e-05,0.00796190815544201,0.00185350348605141,0.000823792272815586,0.00304730511029218,0.0029619159725145,0.000135593220338983
DEL,MH,4,2,0.000506956961601634,0.00602912027386391,0.00711038837349116,0.000382921455677127,0.00623026999736707,0.00335936555441272,0.000979180170870808,0.00412608734287333,0.00497403822131994,0.000203389830508475
DEL,MH,4,3,0.000357563580195659,0.0047388628279136,0.00322429279502703,0.00057135232043356,0.00291124956539399,0.00741646705904823,0.000688177108676104,0.00134253486657003,0.0100313521956665,0.00305084745762712
DEL,MH,5+,1,0.00186751403091469,0.0211786020624558,0.00783721773293198,0.000343869887062989,0.00643115729690235,0.00727944307284174,0.00183650012293482,0.0124020337252456,0.0102834301507741,0.00149152542372881
DEL,MH,5+,2,0.00159631864333742,0.573471266859488,0.00699154208168687,2.50218150141913e-05,0.00565223474474284,0.00543610249113812,0.00251156704934071,0.00772240544666169,0.00774351968346211,0.00101694915254237
DEL,MH,5+,3,0.00104446349197514,0.0474133468785914,0.00699835091893092,0.000119926208506691,0.00485756890587365,0.00799960750162519,0.000974881750454343,0.00294429442491455,0.00619729151240021,0.00440677966101695
DEL,MH,5+,4,0.00184513866048389,0.051793669761756,0.00280085538058038,0.000141284003049467,0.00246789590973125,0.0036887838332723,0.00154184340338612,0.00599782545575153,0.00611289041135971,0.000474576271186441
DEL,MH,5+,5+,0.000940825347055542,0.0111330434122207,0.000874540012974604,0.00146678255410161,0.000744622914970706,0.00186822217510684,0.000552776865557445,0.00307051081414099,0.00509557580681826,0.00115254237288136
