Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11
INS,C,1,3,0.000432899432619347,0.0284983527516093,0.000708571335431991,1.99450913375886e-05,0.000302841997002773,7.94783510680694e-05,2.15746011881981e-05,0.0065603059528934,0.00164163315517023,0.000466718561694629,1.41702002734732e-05
INS,C,1,4,0.00291004231968302,0.0103341249192623,0.00175014967132773,0.000228947371315628,5.61823821442049e-05,4.26031531966251e-05,6.48475732379581e-05,0.00741183234224323,0.00163184448053172,6.79213170225822e-05,0.000150256497355679
INS,C,1,5+,0.00907111575176944,0.00293077912174704,0.023623155233962,0.000273658487935406,0.000690072459618877,0.00115385025373119,0.000420724062181327,0.00733201029051238,0.00205724905141803,0.000391629790640152,0.000500025728951934
INS,T,1,0,0.00133341765736301,0.00261187799650387,0.00224666765927829,0.00642000814706509,0.000832481585728779,0.0407516569982465,0.0126396297900546,0.0185436027441106,0.033216431225309,0.00636563428810435,0.00444117451096769
INS,T,1,1,4.5137660550973e-06,0.245976623399327,6.00335861616217e-05,0.000931348744997072,0.00100197659443683,0.00470664425348646,0.0104779615023404,0.0426891550794943,0.00327179330016565,0.0134155679140645,0.0048226327137094
INS,T,1,2,0.00065915488292465,0.128580736159605,0.000158352660723047,0.000647686384024278,0.000266334937848742,0.00318368550929859,0.00229069817219577,0.0399192981686037,0.00192053308194476,0.0299336328423433,0.00120182647771172
INS,T,1,3,0.00108906053094002,0.0849234560753269,0.00414889972061722,0.000990842898774046,0.00040669036236186,0.00929888388889093,0.00180926508522958,0.0249145215463804,0.0010744189237685,0.018901682804996,0.00103570973395139
INS,T,1,4,0.00353250019785992,0.038689336376018,0.0161116430713081,0.00124166025418637,0.000648064926957374,0.0119660908372192,0.00159650501671749,0.00666995543335217,0.00464577984279665,0.0112578777058087,0.000848080666983277
INS,T,1,5+,0.00597667069596962,0.0207998104421093,0.854599544213322,0.0147805031211597,0.0141419040878557,0.0177507434131396,0.00457515371149125,0.0276604606478725,0.21816321859043,0.00100263509918818,0.0232230281524975
DEL,repeats,2,0,0.000163854910988568,0.00450758036493548,0.000704208962400653,0.00185752499335755,0.0698735202738908,0.0219468866192005,0.0130133445831715,0.00710990055053414,0.000644172905326152,0.0280856961271529,0.00885313328903069
DEL,repeats,2,1,0.00355383001886524,0.00496725232370645,0.00142141508632041,0.00238377257344016,0.22463571893465,0.00405469123046831,0.00358742530442196,0.00852248870137378,0.00672969347176282,0.0245850414768719,0.0102911782661678
DEL,repeats,2,2,0.00184586885631085,0.00166853315803772,0.000487445367974782,0.00243078799206089,0.0536500819060718,0.00288413245975122,0.000558704041168021,0.0117691130990251,0.0027186802933263,0.00465309503936976,0.000154734998366135
DEL,repeats,2,3,0.000736988513038608,0.000549749489153238,0.000381261268477974,0.000236998505044047,0.0128322743772908,6.21518803956344e-06,3.19171045186467e-05,0.00713313457827704,0.000520378311851193,4.68321420859713e-05,1.19442858567983e-05
DEL,repeats,2,4,0.000883690462619239,0.000468437727215509,5.29462957029822e-05,3.62318421872529e-05,0.00318025027269351,1.78968894600049e-05,2.46843142314594e-05,0.00329505650682855,0.000101450702737333,0.000698171169289304,1.72059789768251e-05
DEL,repeats,2,5+,3.68125588931566e-07,0.00588089231868304,1.00086342362166e-05,3.97196225572815e-05,0.00223702677778427,0.000254680104925209,4.59572268408337e-05,0.000159783769501987,2.35806975082445e-05,0.0217760442218431,0.000165294755756788
DEL,repeats,3,0,1.81051449100495e-05,0.00318960386776322,0.000141417862570591,0.00110375717763967,0.00492753384661799,0.00282710246471897,0.00250550817592293,0.000643255226196296,0.00121706668360875,0.0172081476071444,0.0110711697144858
DEL,repeats,3,1,0.00499933411327511,0.00192619736569645,0.00500342095846964,0.00545444295392692,0.0943520922602033,0.00124201560758496,0.0043038892655011,0.000451784723805124,0.00487522377251973,0.00590564952580716,0.0013440594992452
DEL,repeats,3,2,0.00230372624994186,0.000212822980911416,0.000671778117942542,0.00054147616203757,0.0215942127206018,0.00055491052678282,0.00088748270724934,3.0851646356659e-05,0.00110127878659622,0.000778820697558962,3.50375417439576e-05
DEL,repeats,3,3,0.000413910179257199,0.00019171105972807,0.000292502178981701,2.68719206153898e-06,0.00376915997673372,2.53955197716005e-05,2.70282024207832e-05,2.54308581681788e-06,0.000435388530804398,0.00022453843857051,4.76704547187686e-06
DEL,repeats,3,4,2.87476166621471e-07,0.00183602106609226,5.69123999233295e-06,7.30971933838324e-06,0.00036224136626362,0.000218862558555717,2.69044327474196e-05,6.53491583065363e-05,2.80071638451958e-05,0.00584975924665179,1.75357440755918e-05
DEL,repeats,3,5+,2.91378558023572e-07,0.00240041309239372,6.25375951138307e-06,9.43301876524694e-06,0.000861836593168133,0.000243865915410863,3.06020517391581e-05,9.15947350430321e-05,2.25554497904947e-05,0.00845761238746053,2.04430113801596e-05
DEL,repeats,4,0,1.70783823722521e-05,0.00240996901461355,9.86139987627087e-05,0.00229221311749881,0.0071025761762084,0.00193617962088327,0.00135291082832869,0.000216866444049279,0.000116512079924276,0.0108506785624964,0.00677120983283485
DEL,repeats,4,1,0.0021197985215785,0.00132605088106344,0.00092711700080384,0.00281283569450959,0.0619916720533249,0.00017578405636945,0.00467657522320816,0.000849181163756748,0.000654213823450781,0.00278507205553598,0.0017201177984946
DEL,repeats,4,2,0.000542032626572903,1.70376907795425e-05,2.05069109687723e-05,0.000234579336024916,0.0149659554439529,6.13200196637617e-06,3.70690171724079e-05,8.78732170113272e-06,0.000684987528756571,1.31375607545186e-06,3.62256659968669e-06
DEL,repeats,4,3,6.81704418042649e-06,0.00134076749512808,6.87036744572646e-06,1.68889324903978e-05,0.00426190474446574,0.000152408769803826,2.99832033723399e-05,5.39983828243778e-05,2.60299003895355e-05,0.0039119690353603,1.81783010695121e-05
DEL,repeats,4,4,2.46284257377067e-07,0.00195481574774499,5.30009534700154e-06,8.5419291697107e-06,0.000399581395296067,0.000233443888812972,2.48158195094083e-05,6.59020030493228e-05,2.54521814374702e-05,0.00458361307735005,1.67622509395141e-05
DEL,repeats,4,5+,0.000206627071951301,0.000631258789534789,1.45947625013468e-05,3.22671896508632e-06,0.000316284407454454,7.9656606939185e-05,1.32510906544939e-05,7.60888948624572e-06,1.48660919073715e-05,0.00115417244919218,5.63995308625919e-06
DEL,repeats,5+,0,3.63672526742724e-05,0.0206323966109712,0.00012564738872629,0.0203071556596936,0.0048551229133943,0.019334665665249,0.000797625924387343,0.00175325399105385,0.00622230163100313,0.0187862257764215,0.239662042372303
DEL,repeats,5+,1,0.00297885600567006,0.00025544190016575,0.000249872536806237,0.0079689376748685,0.0156160884340567,0.00350339335600677,0.000238558309803816,1.05884316789477e-05,0.000493412669497045,5.43245172894003e-05,2.78190807216903e-05
DEL,repeats,5+,2,0.00041001732703408,0.000178130291715391,7.66244958631606e-05,0.000125135433435656,0.00248067046722099,1.37494695253822e-05,4.33812705139531e-05,1.38211185696624e-06,6.16450532513665e-05,7.79670097786907e-05,1.06252254617316e-05
DEL,repeats,5+,3,0.000147421940794319,3.61742275246808e-05,9.94202008264486e-06,1.22838093072164e-05,0.000777060365714851,8.17600262183489e-06,1.23769673363632e-06,4.65553467609681e-08,2.35074655284052e-05,2.21944186067086e-06,5.86787896334791e-07
DEL,repeats,5+,4,7.7691409627303e-05,2.46923054775978e-08,4.85884774855636e-06,0,5.12132859729639e-05,4.83667596960291e-06,0,2.9097091725605e-09,0,8.95452047532913e-09,1.21237168664213e-08
DEL,repeats,5+,5+,2.40764541538317e-05,0.000138029987619772,1.45503530656323e-05,1.04424561976903e-08,6.072063182661e-05,4.48016422737173e-06,1.24079097547041e-05,3.05519463118853e-06,5.30280902902792e-05,7.32620488775106e-05,1.89857406128158e-06
INS,repeats,2,0,0.000336401965226272,0.00148926702027036,0.000369977855696056,0.00215684407698942,0.000629538527937429,0.0106965644068588,0.000962371095238923,0.00267376958488509,0.0243588361153566,0.00641242037837073,0.00173380547483679
INS,repeats,2,1,0.000263900519364242,0.00293947081327516,3.42402442876062e-05,8.89418802544612e-05,0.000566505686620733,0.00180134687997145,0.00179036700322787,0.00236743249348875,6.31829248279911e-05,0.0185104879482075,0.00151340357643537
INS,repeats,2,2,0.0010397347372165,0.00143674648651951,0.000205009327755031,0.000676799951903439,0.000249761709578187,0.000880786026631594,7.6737197485452e-05,0.0010556483072233,0.00114965257772338,0.00733839838620404,4.35047456034662e-05
INS,repeats,2,3,0.000387580961266743,0.000806475389203823,0.000423105205252336,0.000191183968886047,0.0001282342766272,0.00102087137387896,2.8521174105732e-05,0.000985105318043739,0.000943553375795731,0.00118114858173271,1.4031989901196e-05
INS,repeats,2,4,0.00197206655746723,6.65704555676038e-05,0.0028186907975713,1.94891040836227e-05,5.27643333327732e-05,7.43683494294226e-05,1.53706463108461e-05,0.000165512986862759,0.00301283688256735,5.40853036709879e-06,7.44881164272925e-06
INS,repeats,2,5+,0.0136551744991952,0.00131642088192717,0.0178637735173391,0.000666674250210412,0.000501663290050926,0.00113745071358856,0.000435452653311599,0.0001008767073035,0.000645303932570336,0.00096976689217488,0.00178528520139499
INS,repeats,3,0,5.24457556494972e-05,0.00125952981010679,2.04141066351639e-05,0.00124044196762997,0.000144347935309664,0.000220538163744203,6.3037441765015e-05,8.476273790586e-05,0.00671961186920495,0.00399632957275838,0.000121996113340051
INS,repeats,3,1,0.00122271310047154,0.00132269272751848,0.000262235440487061,6.23553867751416e-05,0.000553896246047468,0.0038532620961077,7.75494359669008e-05,0.000386965132567994,0.00266072124972684,0.00638207990456589,0.000249927998457902
INS,repeats,3,2,0.000209952993423503,0.000386039503836765,2.53896714904057e-05,0.000517656919450638,0.000435442184716844,7.82067925207782e-05,3.59860325304761e-05,1.39986108291886e-05,0.000162827238729289,0.000770289597980394,8.30232131012531e-06
INS,repeats,3,3,1.40774433840362e-05,2.46923054775978e-08,7.80347801229654e-05,9.72540753878227e-06,2.87230992557285e-08,0,1.5471209170454e-08,0,0.000189483679390783,2.99336827318145e-07,1.45484602397056e-07
INS,repeats,3,4,0.000145117578671378,0,2.73362850892239e-05,2.43657311279441e-08,3.48985655957101e-06,0,1.5471209170454e-08,2.9097091725605e-09,0.000615726349601921,1.93161798824957e-07,5.5769097585538e-08
INS,repeats,3,5+,0.00187715606257768,6.24715328583225e-06,0.00101915214021167,3.428606451575e-06,7.41055960797795e-06,0,4.21590449894872e-06,5.41205906096254e-06,0.00235578328567613,2.54692146662576e-06,2.2186401865551e-06
INS,repeats,4,0,1.21706915850649e-05,0.000835069078946881,9.7171261453728e-06,0.00155781257720891,0.000174607720375573,0.0012607918926758,6.26042479082422e-05,2.97488665802586e-05,0.00605737507551845,0.00266253455969994,0.000187536926719925
INS,repeats,4,1,0.00120171736753015,0.00172325130697607,0.000702484395980407,0.000459088663456526,0.00126627219223842,0.00262791935433442,0.000169541245694421,0.000306694985624567,0.00134960843023118,0.00373244497121927,0.000981131185362131
INS,repeats,4,2,1.6521207599841e-05,3.58779198589496e-05,4.31022041196052e-05,0.000156104277699273,5.66850363811802e-05,4.9555132170133e-06,5.34530276839187e-06,6.63413691343795e-07,2.94880772152788e-05,6.49202734461362e-06,1.55426050227521e-06
INS,repeats,4,3,0.000146693927998305,2.46923054775978e-08,5.52635572844944e-05,5.10670916254383e-05,8.15736018862689e-06,0,2.37483060766469e-06,0,0.000936514968844512,3.22362737111849e-07,1.27299027097424e-06
INS,repeats,4,4,0.000268523552378598,2.46923054775978e-08,0.000179066246373414,9.46782695257258e-07,6.6335997731105e-05,4.20683855832783e-06,3.65120536422715e-06,1.30936912765223e-07,0.00172674498951676,3.9271968370372e-07,3.00668178287248e-07
INS,repeats,4,5+,0.00219695313558849,0.000139141141366264,0.000909335007262369,3.52398088484723e-05,0.000126324190526694,8.03220955246832e-05,3.16308871489933e-05,1.33497456837076e-05,0.000334906117578272,0.00054954148000537,0.0003617183669398
INS,repeats,5+,0,6.16794641054362e-07,0.00191076467477295,9.57934302430991e-06,0.00883957049871347,0.000185910259932703,0.00264456845269661,0.000101057938301406,0.000123584077686162,0.00270292728077421,0.00482002393085363,7.27229032515416e-05
INS,repeats,5+,1,0.000138261727376453,0.00250666408286382,0.0014268148182219,0.00541314652048379,0.00221924717934498,0.0133721969160285,0.00142133998648961,0.00063515750556906,0.0270068394112513,0.00489970253326032,0.00963711101545445
INS,repeats,5+,2,1.52110880863466e-05,3.43716892248162e-05,0.000153719276263503,0.00115506792657639,0.000112321679639526,3.62453604601692e-06,1.21603704079769e-05,5.44115615268814e-07,0.000596889457009931,6.89881841763571e-06,3.42616238645066e-06
INS,repeats,5+,3,0.000111715059465091,0,0.000110390470151406,0,7.28130566132717e-06,1.18837247410391e-08,4.25458252187486e-07,0,3.27509687614506e-05,1.63739802977447e-07,2.42474337328426e-09
INS,repeats,5+,4,1.32685643661895e-05,0,0.000146357558266217,0,5.48611195784414e-06,1.18837247410391e-08,3.48102206335216e-07,0,3.81782721562053e-05,1.31759372708414e-07,0
INS,repeats,5+,5+,0.000125003569387336,0.000143610448657709,4.49508892191555e-05,1.04424561976903e-08,5.81929990921059e-05,7.83137460434475e-06,1.51849918008006e-05,3.18031212560863e-06,2.79420687520053e-05,0.000163083564548326,2.41019491304456e-06
DEL,MH,2,1,0.000176335409091055,0.00422480408260603,0.0011845414190885,0.000568908494468903,0.184063292842811,0.00865760245069024,0.00428344406258234,0.00711310123062396,0.00273755787035154,0.0288525331178814,0.00486481354943105
DEL,MH,3,1,4.37501436080036e-06,0.00318994956003991,8.46016830913095e-05,0.000909356932244736,0.00686516539931018,0.00122452276476615,0.00243231388533752,0.000447667485325951,0.00169290367794437,0.0131770680988557,0.00950692896848619
DEL,MH,3,2,0.00293570921513273,0.00258343246059367,0.00155984954577377,0.00438934026831237,0.0479211161440204,0.000692975640824212,0.00183668006787962,0.000419804110289512,0.00336880126279273,0.00894554037050958,0.00430885141560083
DEL,MH,4,1,0.000150626237734489,0.00215450242214232,8.22599393849805e-05,0.00267032053314225,0.0106765914165987,0.00128732825002254,0.00209446909068231,0.000111633902114456,6.47289332912646e-05,0.00871581982301828,0.00579188508128581
DEL,MH,4,2,0.000562723972984934,0.00126385096356537,0.000130782372068712,0.00871000398303126,0.028977442299638,0.000281275880895654,0.00313317513196825,0.000419251265546725,0.000951657714897943,0.00604897430131807,0.00141732069552561
DEL,MH,4,3,0.000704429343974219,0.00168073115694365,0.000150973292821824,0.00484068759090767,0.0476133912201442,0.000290236209350397,0.00215255574551278,0.000167113326907667,0.00225030482404764,0.00355160459256837,0.00102921142171098
DEL,MH,5+,1,0.000618718303216076,0.022193913317069,0.000144962646503391,0.0722463733802132,0.00170485955632376,0.010753321076222,0.00100299075491595,0.00135145807083331,0.00670982319456643,0.00883524754181495,0.282579505431786
DEL,MH,5+,2,0.000108230874341582,0.0107847594942285,9.57655320078426e-05,0.253706744753219,0.00085580474232443,0.00663820110544547,0.000607925693143821,0.00172779112608477,0.00457048923063524,0.00792867014220005,0.12369766730328
DEL,MH,5+,3,5.22413136999316e-05,0.00527894329575016,5.72004919037337e-05,0.217159589120258,0.00133062629612088,0.00193861578445519,0.000481185547619461,0.000849451766709796,0.00150633300397386,0.00725898202332556,0.0457190333756663
DEL,MH,5+,4,0.000465986074921586,0.0020138797424474,6.96977625951811e-05,0.120724331088628,0.00352465459431933,0.000419899529999875,0.000528527447681051,0.000578263962117984,0.000121841740679245,0.00253739001918837,0.0158172193334934
DEL,MH,5+,5+,0.00235281508178746,0.00232707694512525,0.000745070767423636,0.099305106056161,0.000452489344125119,0.0131590623127979,0.00038404182523818,0.000427864004697504,0.000966776050291428,0.00114008059239843,0.0125857517162006
