Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15
DEL,T,1,5+,0.0133420919437622,0.0132426107475078,0.0160471624249352,0.00812185832593674,0.0261074914834131,0.0162374048407251,0.366153894076939,0.0238847909091062,0.00980595982527299,0.0295230163642619,0.00676375332239623,0.0260415152397388,0.0262662602224336,0.0140434127416717,0.00729389593990928
INS,C,1,0,0.00259290318353032,0.000892499116487002,0.00120509639829378,0.000741802559166198,0.000534959014338016,3.91999256365767e-05,1.31262295864204e-05,0.000578765349343638,5.74099847668458e-05,0.000309909272617819,0.00238266538595716,0.000626484315787922,0.000545530501794113,0.00612395395812626,0.00157932684054521
INS,C,1,1,0.00187438991070533,0.00240051991376986,0.00225531760819968,0.00173037138624071,0.00127708476163298,0.0021392098032416,0.000140026334349397,0.00122126302537432,0.00228692395629484,0.00141597648491263,0.00114088489191053,0.00168867991032472,0.00111486141583642,0.00593157844111706,0.00315483888195867
INS,C,1,2,0.00228364328930479,0.000740522069706293,0.00336037300642669,0.000774960366645652,0.00202995745341241,0.000118376013060949,1.20654240231674e-05,0.00279146566253756,0.00010032812871876,0.00420380217605189,0.000966978653458988,0.00350759527599761,0.00318111299496246,0.00323832120298823,0.00195699195458863
INS,C,1,3,0.000113054762414352,0.000179283134665683,0.000544051421911198,0.00306397689930891,0.000362128035786613,0.00304245759470421,0.00106842948360947,0.000496077266326852,0.00524047259007655,0.00140027735691857,0.00574970004921846,0.000569132922607083,0.000655137663463424,0.00387957292635224,0.000877403800302895
INS,C,1,4,0.00042169984004903,0.00103170159936442,0.0009865968081898,0.0017941306169495,0.000448082642452844,0.0122982004323247,0.00253094327693209,0.000298822129006294,0.0230169448635621,0.000270788742859655,0.00507431418350796,0.000367208225782876,0.000513587843250485,0.00262913206579243,0.00183110358324082
INS,C,1,5+,0.000418003791473829,0.00364338615255575,0.00120457317130598,0.00165804074951682,0.000445065956281765,0.0564535206287668,0.0247168687645019,0.00531560392905183,0.0146306280596596,0.00174133030507055,0.0127752122443185,0.000817257352826966,0.000928842404317645,0.00311007085831543,0.0030022469166886
INS,T,1,0,0.00504890244014557,0.00919596565362667,0.00602820277180543,0.00468953653129484,0.00729931212432568,0.00546004508767684,0.00263352416630572,0.00461608528871032,0.00682732915931159,0.0036424522750752,0.0248573481607391,0.00258200751382905,0.00432541176279006,0.011205873865786,0.0053254595879254
INS,T,1,1,0.00522863620654618,0.00208598745640314,0.0177129078632854,0.00127525980194789,0.0114859278503358,0.000130407673404849,3.73562183396012e-05,0.0114966405981043,6.07542557241378e-05,0.0136194602656768,0.0291939101033678,0.0145162748517725,0.0147186759955932,0.00884927378242329,0.0158123424011109
INS,T,1,2,0.00122655909873721,0.00152994619492777,0.025033272004154,0.00366074224616702,0.0429906898779998,0.00419478016118932,0.000733185183409465,0.023880308128893,0.00297640115198987,0.0324030001797338,0.0782272237922924,0.00791369571182837,0.0405383653250541,0.00748661387027478,0.00650804731876843
INS,T,1,3,0.00167413842784277,0.000847367204473367,0.00777222296753,0.0041155530793716,0.0176926549012833,0.00358145657220714,0.00431538677352528,0.0186952299517037,0.00418981413099398,0.0248303348564599,0.0275780812774793,0.00847725280454287,0.00901659828223656,0.00322228990990413,0.00545516275840496
INS,T,1,4,0.00216120185033485,0.0016493828769233,0.00426984615661523,0.00778591936036259,0.0107315677646804,0.0113917506667383,0.0136733574052918,0.0141265980935351,0.00772470853285161,0.00841252624088029,0.00806625108072982,0.0105582321751671,0.00622380780290252,0.0210651191125076,0.00548186635232722
INS,T,1,5+,0.0161057139667041,0.0341588544473876,0.00454558677918419,0.00455743161578146,0.00157253146351303,0.00720395663091,0.446359142306382,0.148476737835243,0.010901765942279,0.00280980447033094,0.0620179630152403,0.00155645308715779,0.00443940321092614,0.0117669691237295,0.00453198136852104
DEL,repeats,2,0,0.00710122456165972,0.00154963878913972,0.0167486005247757,0.00253390310627002,0.0226703546772399,0.000969130834797347,0.000814787899214469,0.0222449130594876,0.0014118397224701,0.0354125654462702,0.0106619516087901,0.0221679065586496,0.0198570597346505,0.00516207637308025,0.0197682891007374
DEL,repeats,2,1,0.00923443795905084,0.00426538662364067,0.0195353074617819,0.0375376455776244,0.0156058203440204,0.0149748567407668,0.0024203419043746,0.023434489232727,0.0257313781238974,0.0270887180635185,0.0162008653034716,0.0280838620746787,0.0283187326155213,0.446535637564526,0.048352578994953
DEL,repeats,2,2,0.000279998913919343,0.00209272247003697,0.00962078391541638,0.0104100477931073,0.00370612465642773,0.00863242520819139,0.00180766225013654,0.00448211420005549,0.0067682470390661,0.00456615502218499,0.0133152210985447,0.00391184294320978,0.00774327622695823,0.028166981948764,0.0145687178841598
DEL,repeats,2,3,0.000102309770134804,0.000524232963389527,0.000754074734812866,0.00180992004908258,0.000220469481003026,0.00285596685937376,0.000739173282102968,0.000415989195833673,0.00433027351120024,0.000266715455596332,0.00773058205668414,0.000568734649043327,0.000524861722736471,0.00718201930167687,0.00178914079279156
DEL,repeats,2,4,0.000448072612184261,0.000790046381915903,0.00154885652927633,0.00204758859657136,0.00106951999369513,0.00253111203008847,0.000553799988442176,0.000405320178926458,0.00618467175701865,0.00108145776841223,0.00394617242113914,0.000618518844512806,0.00116747285343769,0.00261310077270833,0.001106291748208
DEL,repeats,2,5+,0.000518747924011014,0.000410909038333392,0.0357818193690678,0.00158089809538095,0.0270749259791105,6.20988920975473e-05,8.49635857670865e-06,0.0168227726566852,7.74756105105977e-05,0.0213856067339585,0.000393987581595383,0.024486655246836,0.0281189344179641,0.009923370419058,0.00381861393088347
DEL,repeats,3,0,0.0130806876572009,0.00114630664114438,0.0118700320905576,0.000989471080339262,0.0172065284943397,0.000183288761206667,2.69662722621325e-05,0.014188652579628,0.000447017551291362,0.0225377530084197,0.000770584539345612,0.0154936381772293,0.0207984286717303,0.00371925999551124,0.00609223421340749
DEL,repeats,3,1,0.00155457804801366,0.00540364053109243,0.00683020509870049,0.00781509221592274,0.00577368594093102,0.0197215408054731,0.00818133898070525,0.00583678476457213,0.028694959570551,0.00544530618985219,0.000673886673999713,0.00377603165796904,0.00544966807819813,0.00803167783513418,0.00452053697112579
DEL,repeats,3,2,0.000555122189292677,0.000980347120406487,0.00152457879704255,0.0036554039143506,0.000497690370599477,0.0127954767166996,0.0014002435153526,0.00100378414532087,0.0119797359475128,0.00119466121027208,0.000174955672649091,0.000358844480944004,0.00103281262624396,0.0328962134085735,0.00338754162899553
DEL,repeats,3,3,0.000395169789251024,0.000367351069723314,0.000790386687765969,0.00153322904789348,0.000320606702515233,0.00253382885661773,0.000653158804843313,0.000501021132504746,0.00236328480981967,0.00110903731759098,0.000118735983494499,0.000536076216815349,0.000804829729971797,0.000897752412709609,0.000476849891468965
DEL,repeats,3,4,9.27229207356861e-05,9.19841807706942e-05,0.0112616237491474,0.00100082443392066,0.00546983860603289,6.73384861182778e-05,7.01916204470213e-06,0.00513164343704903,6.29837696956658e-05,0.00661764918032731,0.000156065857093148,0.00596773107931738,0.00978698004711229,0.00189169258392382,0.00193791795892987
DEL,repeats,3,5+,8.5445208067303e-05,0.000309883833825984,0.00997804330268409,0.00117593675505365,0.0104107306208604,9.93582273560756e-05,6.74156806553312e-06,0.00742158845728667,5.79673632597278e-05,0.00804075391795076,0.00023717212864684,0.00851110605746211,0.011908348370392,0.00113822180897111,0.00109866214994449
DEL,repeats,4,0,0.00540557470216747,0.00204231967778816,0.00582456282815489,0.00174601044282966,0.0112140699583769,0.000104306732820099,6.24586453130274e-05,0.00867432059975706,0.000118721618983866,0.0122714567619708,0.000675835623223739,0.0122094743704988,0.00905292522724696,0.00828817852447978,0.00833152130374575
DEL,repeats,4,1,0.0016177754743285,0.00378533388555565,0.00268248012103705,0.00418367320086,0.00196315042424873,0.0142256918253213,0.00152786734727555,0.00276468425275006,0.015724204662694,0.00257626933390043,0.00169888404666624,0.00196946277277259,0.0023361983601516,0.00745455128410658,0.00426876022843017
DEL,repeats,4,2,0.000296849177926592,0.000443302989778702,0.000611129121746758,0.000835411335383704,0.00036298695337699,0.00380103437348331,0.000122984046842556,6.53333196202952e-05,0.00548739126242327,0.000135436801505487,8.21557057512442e-05,0.000214669450864393,0.000390827822180857,0.00189169258392382,0.000373850314911668
DEL,repeats,4,3,0.000141994036364857,0.000221047539862404,0.00255188266488295,0.00111127527108011,0.00482257087945075,4.98731727158426e-05,7.21744345839428e-06,0.00308964739437055,1.95082472508699e-05,0.00255115072910993,0.000183950822913826,0.0040504421433968,0.00189275910036947,0.00583539068261246,0.00459301815462907
DEL,repeats,4,4,0.000483138604952845,0.000203002095723944,0.00773737605014273,0.000648268970720754,0.00524871969953471,6.12256264274255e-05,9.93389882597674e-06,0.0035446880098322,6.63280406529578e-05,0.00640549880202924,0.000279449334891093,0.00471914345694284,0.00645179069917469,0.000689345602616307,0.00124362451695106
DEL,repeats,4,5+,4.97143554969901e-05,0.00017353641107595,0.00242097127253617,0.000590900700637254,0.00219845194559289,0.00186791526839044,4.33046607503657e-05,0.00141653293145764,0.0013003640238937,0.00181965622473819,0.00027854981986462,0.000765481789538708,0.00315292829624749,0.00100997146429831,0.000698108241110564
DEL,repeats,5+,0,0.340659163740485,0.0399145824575223,0.0103454532935151,0.00108104978671109,0.0286323111641396,0.000121869075741437,1.86087106750083e-05,0.016228957973769,0.000102000264197406,0.0227538069536784,0.00177339387469246,0.0680824760826768,0.0124194309070901,0.0101157459360672,0.00782415301922277
DEL,repeats,5+,1,0.000766976548049911,0.000879138899224247,0.00172643976893459,0.000798644514845262,0.000400318444744093,0.0100256720701112,0.00125415968381491,0.000215634536194332,0.0306374236182448,0.000155209216762867,0.000287844808471513,0.000322999860205979,0.00146122004671144,0.0147808522235404,0.000663775048924799
DEL,repeats,5+,2,0.000425245758991582,0.000764680270784151,0.000470904289017194,0.000835862462016077,0.000168955374789948,0.00159788211728501,0.000205211349100691,0.00043844152072965,0.00343958267957481,0.000663351802862401,0.000131179274694049,0.000233786581924673,0.000519224782993478,0.00519413895924845,0.00104906976123172
DEL,repeats,5+,3,0.000102452750737326,0.000316143004105247,0.000727180867640106,0.000711426699253047,0.000281054594938864,0.000786036132628485,6.54824368718327e-05,0.000134854836753987,0.00175908652353559,0.000249064544121933,0.000112139539967027,0.000240955506072278,0.000471623958497092,0.00251691301420373,0.000907922193356909
DEL,repeats,5+,4,3.1813184061203e-05,0.000132540675913523,0.000332981655033935,0.000483231811044106,6.19677617642486e-05,0.000712681816338257,2.6827475272548e-05,6.51540084117706e-05,0.00143079059122809,4.90491674625135e-05,4.76742964030943e-05,0.000101958032321493,0.000224851263081615,0.00251691301420373,0.000423442703624441
DEL,repeats,5+,5+,5.81645091060557e-05,3.65667316314857e-05,0.00163947944356275,0.000234285097745983,0.000536509255842598,0.00013001955532924,4.51685060390719e-05,0.000785293437733613,0.000176131603750711,0.000734210029213956,0.000211985707905583,0.00048629202134587,0.00123135817052494,0.00234056879027862,0.000358591118384661
INS,repeats,2,0,0.00237029668346341,0.00132738333922342,0.0125591220334861,0.00394194451367985,0.00625030140675199,0.00112981171809975,0.000503575306353955,0.00555963367591039,0.00225348124672192,0.00585865998692814,0.00146231159470372,0.00889504177292274,0.0109707373931408,0.00713392542242457,0.003334134441151
INS,repeats,2,1,0.00173822948292338,0.00136589004760813,0.0141543364738812,0.00406209457343533,0.0183510676073309,0.00113631269586621,0.000101896818496396,0.0161244451550861,0.00177748001380069,0.0186069459391617,0.00137610807133334,0.0237112166182034,0.0149159688865979,0.00407194844336144,0.00388346551612325
INS,repeats,2,2,0.000312662832565554,0.000348500352215591,0.00523310704114929,0.00880433773294582,0.00787748935790631,0.00280483230291219,0.000630108590501601,0.00528435254699468,0.00787520072592975,0.00750401346085664,0.000686479884370342,0.00775876729552735,0.00453397853328081,0.00327038378915643,0.00389872471265026
INS,repeats,2,3,0.000462492205948631,0.000747220480005154,0.00414667852368785,0.000980974862096228,0.00104415050096473,0.0017377016540234,0.000562950675684069,0.00133139853123884,0.00396964962630559,0.0010654191998129,0.00156215776264227,0.000879388028772875,0.00224913895745426,0.00517810766616435,0.00300987651495211
INS,repeats,2,4,0.000159916654891023,0.000490631101890324,0.000514750710594572,0.00175074727246958,0.000119180052967143,0.0065137856629571,0.00360152411388011,0.00050162310584765,0.00690926379776525,0.000103699104912096,0.000552452145425794,0.000451642221299113,0.000289362906806981,0.00120234698130751,0.00104144016296822
INS,repeats,2,5+,0.00243616069801529,0.00168459528516103,0.00211739497421642,0.00346314878118742,0.000953524220575233,0.0509922141573442,0.0268994216835062,0.00518223481373991,0.0844974647639251,0.00148267656384954,0.00116127389917726,0.000543245140962954,0.00191092257287467,0.00434448042579114,0.00140384608048463
INS,repeats,3,0,0.000448508703021954,0.000593340059806189,0.00572117317536622,0.00080924599070604,0.00358891382915559,0.000338633020969438,3.07633613343372e-05,0.00334734321690738,0.000230754696053147,0.0038445891555176,0.000371199867591388,0.00499395221593437,0.00501687637126388,0.00185962999775562,0.00245673064084811
INS,repeats,3,1,0.000543862466844049,0.000538142230676779,0.00448845039211677,0.00447825889179991,0.00335457597144941,0.00289798064105851,0.000772187137482711,0.0055071211076996,0.00806638154898827,0.00573501874645603,0.000516021786853618,0.00396162713867925,0.00546469991751278,0.00445669947737985,0.00506605324696628
INS,repeats,3,2,0.000109666122134574,0.000901357123548884,0.00267505029781034,0.00086962177167203,0.000667211374046502,0.000783707424174827,0.000125978096189308,0.00105166023799695,0.00134272478935273,0.00185029073936444,0.000235972775278209,0.000602587901962573,0.00295626173188084,0.00245278784186733,0.000984218175991943
INS,repeats,3,3,2.22477817524638e-05,7.78918968086101e-05,3.04518106897785e-05,0.000154059744955558,2.22061620926651e-05,0.000119346308249974,8.55187737254245e-05,7.16988675229195e-05,0.000184492281143941,8.18900460230545e-05,9.19004518713736e-05,2.03119517515474e-05,5.57430707918209e-05,0.00285357016896983,0.000198369554851089
INS,repeats,3,4,5.59197136464562e-05,0.000450001400077562,0.000174129941538802,0.000275713560152285,4.78898929658797e-05,0.00052095148698708,0.000145925206406738,6.79973718612325e-05,0.00186052940924011,4.19209147516984e-05,9.54985119772675e-05,9.83735702476903e-05,0.00010835450839309,0.000801564654205008,0.000164036362665324
INS,repeats,3,5+,0.000609090217714705,0.000212592169485154,0.000242986613132872,0.000560449652952041,6.38322414116516e-05,0.00788782068013423,0.00219387478772612,0.000360159370265184,0.0102267805873989,0.000196196669850054,0.000145721434288703,0.000106339041522807,0.000211072077043187,0.00137869120523261,0.000728626634164578
INS,repeats,4,0,0.00103151210980647,0.00169857775911821,0.00216919444600831,0.00125653804670439,0.00324635235506195,6.15167149841328e-05,1.51784422181341e-05,0.00251499339487952,7.91477459892437e-05,0.00145883086132884,0.000185000257111378,0.00329451891938824,0.00150443658474105,0.0125845650710186,0.00421535304058565
INS,repeats,4,1,0.00122715961726781,0.00180421498383139,0.00352801493331681,0.00353735911221286,0.00266415287325322,0.00431189479050454,0.00131967186289879,0.00347959804113776,0.01002779646544,0.00508218960235721,0.000427569475917059,0.00319972981121435,0.0034504334493499,0.00718201930167687,0.00484098009819293
INS,repeats,4,2,0.000126301915238039,0.000288800312885307,0.000391687723064746,0.00023751817194466,0.000544469955460724,8.70354784554686e-05,1.83212026251547e-05,0.000239815933458225,6.52132836671938e-05,0.000599367248767703,0.000193545649862876,0.000446066391406531,0.000359511490275339,0.00187566129083972,0.00040055390883393
INS,repeats,4,3,2.42352121275232e-05,0.000144656379787419,2.16615972947909e-05,0.000172706312426997,2.99154711965338e-05,0.000369973555574918,0.000141850523355364,4.29322264981826e-05,0.000854461229588103,6.17781901603976e-05,6.1916617655591e-05,5.05807425969906e-05,5.38640908774899e-05,0.000513001378691205,3.81479913175172e-05
INS,repeats,4,4,0.000117601545574559,0.000156662273656415,0.000426534640452018,0.000252254975268862,4.13956380142512e-05,0.00115542751108999,0.000350155062509653,5.10524626556551e-05,0.000707870685960137,0.000102850503398904,0.000131778951378364,5.09790161607464e-05,0.000231114529462718,0.000448876206354805,0.000255591541827365
INS,repeats,4,5+,0.000763680845161773,0.000355747812538948,0.0013253339600895,0.00134931975742921,0.000373817694699544,0.011448804023853,0.00240081118512593,0.000776481572628974,0.00390833799208857,0.000668443411941555,0.000255312348347389,0.000587055232976095,0.00138981880996686,0.00211613068710122,0.000877403800302895
INS,repeats,5+,0,0.000117787420357838,0.00419576708053447,0.012436372982149,0.00203864125169595,0.00330679082453114,9.51859580432717e-05,1.35822768379123e-05,0.00375624962000433,7.46887180461877e-05,0.00451396602912367,0.000207038375259979,0.00273534283587505,0.00734681146503438,0.00097790887813011,0.00360117038037362
INS,repeats,5+,1,0.0116676961508349,0.00888066452622565,0.00429349601646365,0.00534803103901606,0.00366208941801378,0.00051813763093891,0.00146525999090225,0.00317666456227886,0.00143469224067826,0.00512648660134585,0.00123788259559858,0.00364340656123834,0.00379115514048193,0.0103241527461605,0.00412761266055536
INS,repeats,5+,2,0.000245726463494757,0.000889570849689686,0.000711274767211081,0.000602329241990717,0.000394641208963798,0.000209874849385929,0.000264348780734375,0.000321287261845737,0.000250262943304017,0.000236844682331964,0.00012548234619305,0.000264851919897628,0.00057684683369963,0.000737439481868608,0.00046540549407371
INS,repeats,5+,3,6.35477287910188e-05,0.000219766423138579,0.000594071921944579,0.000245563263555321,0.000176245699703389,0.000719862000737036,0.000133354164778656,0.000122994681104429,0.000631509832435304,0.000143753096334771,0.000105543096439555,0.00040026493157461,0.000269320454387449,0.000176344223925102,0.000198369554851089
INS,repeats,5+,4,4.48601640413593e-05,0.000220205663158176,0.0007416219325033,0.000482329557779359,0.00020203417662421,0.000145447248834724,0.000106199525173516,0.000103603454696837,0.000298197493691869,0.000142649914367621,8.54539275149803e-05,0.000336939434937433,0.000246772695415477,0.000224438103177402,0.000816367014194868
INS,repeats,5+,5+,0.000225916501015298,0.000350696552313578,0.00110599720680505,0.00124856814286579,0.000719647245478522,0.000633505728913885,0.000131311866217627,0.000580699348807011,0.0014614464083366,0.00107874224357002,0.000237022209475761,0.000505010878842394,0.00101339650046254,0.00213216198018532,0.000995662573387198
DEL,MH,2,1,0.00347525077975544,0.0033957645915077,0.0242749068080412,0.00431788337399112,0.0278766312782843,0.00107537815799549,0.00114101039509148,0.0273875713279175,0.00108075689769819,0.0273912445029716,0.0121671400864224,0.0176287827525244,0.0309843787873189,0.0153900413607362,0.00649660292137318
DEL,MH,3,1,0.0093162586088442,0.000870573718842097,0.0196175587442636,0.000942553910572416,0.0182413775462769,7.49067885926664e-05,6.05055733881597e-05,0.0106997815874209,7.91477459892437e-05,0.0160540980070254,0.000723060162113597,0.0208571882603291,0.020501549845266,0.00921799352335759,0.00641649213960639
DEL,MH,3,2,0.0039888657001359,0.00520126069206292,0.00848841606842637,0.00694471856653009,0.0105253018477329,0.0138752212030457,0.00290754908002827,0.00775591420558084,0.0129863615056577,0.0107929383455359,0.00190442323021543,0.00403809566292037,0.0091337213635632,0.00407194844336144,0.00461209215028783
DEL,MH,4,1,0.00372362238439686,0.00285956233758414,0.00321271835047041,0.00166495802454655,0.0107286767737664,0.000618175064927303,0.000156771199735699,0.00786470487738143,0.00177246360736475,0.00852751174591785,0.000461001451067657,0.00972663697404491,0.00370848002425137,0.0126166276571868,0.00223928709033826
DEL,MH,4,2,0.00182883629074173,0.00595741238579988,0.00351901542912671,0.00438953732076645,0.00427099914196228,0.00178767185625814,0.000265707008418166,0.00622793935802514,0.00356777973293767,0.0070977879164915,0.000743599088551408,0.00689252229435842,0.00583986957374088,0.0121517201577479,0.00409327946836959
DEL,MH,4,3,0.00143744833842742,0.00473087123440904,0.0145613024249897,0.00232473072439283,0.00399256319821359,0.00309136047223103,0.000491985757723649,0.0028140076430378,0.00543499768409236,0.00367902700029379,0.000447508725670555,0.00486690294909626,0.00912370013735343,0.00812786559363878,0.00803396697146912
DEL,MH,5+,1,0.203600674794094,0.0183724949363861,0.0134193072014242,0.0115128268459444,0.0204296062776234,0.00142594580978993,0.000212399050347032,0.00621158361421901,0.00544948952490729,0.00678932126644611,0.00133023280498319,0.0448667117777857,0.0164936856879979,0.00469716887364135,0.0101282916948008
DEL,MH,5+,2,0.107954815899106,0.574852740208013,0.00583314375075476,0.00221818965138062,0.0108958305165375,0.000770317350566293,2.76701712807396e-05,0.00571741473146859,0.00138118390536159,0.00742399033816261,0.00317843634604403,0.0294941487639381,0.00896899745774018,0.00716598800859277,0.00618760419170129
DEL,MH,5+,3,0.0435627294579518,0.0431773671330969,0.00854764536344498,0.00199360377623066,0.00903248212644867,0.00106878015071013,6.56807182855249e-05,0.00520928519034019,0.00137003633550395,0.00865251074881107,0.000863984182927775,0.0159488648606023,0.0091462478963254,0.00529032671775305,0.00582519827418487
DEL,MH,5+,4,0.012559165909501,0.0536222019724439,0.00799072255763398,0.0024030763828817,0.0020485603514674,0.00199502393815261,0.00028316568689376,0.00236535819136571,0.00276738421715912,0.00293684011685582,0.00130894428268999,0.00085987262414884,0.00485778940518386,0.00277341370354933,0.00277717376791525
DEL,MH,5+,5+,0.0122528156705368,0.0121780393533435,0.00317891788705873,0.0025319482241964,0.00145963617340231,0.00863339550338041,0.00163388841917674,0.00070350191075945,0.0195143784142916,0.00146341330950008,0.000398934914240987,0.00278233911639824,0.00228045528935978,0.00246881913495143,0.00116351373518427
