Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11,signeR.12
DEL,repeats,5+,2,0.000102681419657836,0.000268726454582098,0.000138656041015413,0.000484853692531204,0.000494585335614497,0.000450699109163137,0.000475544130179267,2.28588878949576e-05,0.000995447405261758,3.17310892077109e-05,0.00023002685512049,0.00298401844008079
DEL,repeats,5+,3,2.40283033556002e-05,0.00010209533331802,5.36677004530061e-05,0.000169412483680829,0.000190578608538225,0.000248578448214027,4.86472534618859e-05,2.20454937849414e-05,0.000160726118197616,3.7342036173375e-05,0.000161583451825177,0.0014661441072741
DEL,repeats,5+,4,4.1833716421059e-06,4.0526768398376e-05,6.00971739991489e-05,8.87340963418053e-05,0.000138776039495026,7.3112814171671e-05,5.97286211112651e-05,2.15903868772156e-05,7.28449308417526e-05,3.03123557021955e-05,3.24122984657342e-05,4.79931108074585e-05
DEL,repeats,5+,5+,8.08699525218645e-06,1.40252621109375e-05,1.55151629529356e-05,5.38910266771814e-05,1.52260415739063e-05,0.000636150334475955,2.60106243567492e-05,2.18897506433235e-05,9.74910900912614e-05,3.21332149063517e-05,0.000123318142723881,0.000398080954576835
INS,repeats,2,0,0.000352616456810562,0.000273232346413767,5.13743723617424e-05,0.000585007129481777,0.000491585935075499,0.00734955038882724,0.00190417617827385,0.00190829249687287,0.000529713917375696,0.00142535804891255,0.0219838039244612,0.000153927930494586
INS,repeats,2,1,3.63441161070911e-06,0.000220644859100686,0.00015298790550271,0.000298887455827999,0.000264954044350873,0.017620537835761,0.000105619200649306,0.00417637598781489,0.00101101830190858,0.00012705388496758,0.00013923342791179,0.000165326533974977
INS,repeats,2,2,2.87229738096791e-05,0.000664404285199913,0.000542049989333612,0.00124481049871124,0.00129433629746001,0.00610875530930089,0.000385721784403575,0.000452325992710755,0.0063041554782743,0.00165666308039426,0.00113944829274252,0.000259575474646969
INS,repeats,2,3,0.000569324675035976,0.000268722707796673,0.000261702065848185,0.000644201701355111,0.000447121276681478,0.000973798709088843,0.000321589502683833,0.000566853790862186,0.00062036746152566,0.00139127895488227,0.00131405162977617,7.80565685144555e-05
INS,repeats,2,4,0.00250263822324236,0.00189273190121802,0.000484307859794706,0.0042681503976051,0.00231962628778203,1.33502139113669e-05,3.05200362387354e-05,0.000105823564599065,0.00678851387987891,0.000314439667507672,0.00246329768177057,0.000131078224683486
INS,repeats,2,5+,0.0161153293818561,0.00772296767658841,0.00473411458685456,0.0249955982532399,0.0196151660622755,0.00132264123883591,0.00115090041585984,4.30288469232154e-05,0.00202309935384253,6.12566904125946e-05,0.002813444180313,0.000113752688218589
INS,repeats,3,0,6.55969440738389e-06,1.62630036940019e-05,4.08562144814879e-05,8.00689998281394e-05,6.13456826683898e-05,0.00355505941560319,0.000743316202717194,0.000184737741708522,6.77556757507378e-05,0.000143568293637116,0.00698654983829284,0.000107981666539204
INS,repeats,3,1,0.000194068531260527,0.00065617977870966,0.00110938805107392,0.00119261134149899,0.00134931568522637,0.00589109172113701,0.000220187571199732,0.000591307137560499,0.00181856217085108,0.000107623897096332,0.0024740052626308,0.000250734463718193
INS,repeats,3,2,1.4355862551397e-05,0.00014463793172955,0.000186247504649683,0.000362637285883719,0.000192067556159992,0.00104124767690983,0.000546135412611357,2.88043608022751e-05,0.000521378961996525,3.36712740102027e-05,0.000172741482017377,0.000772280355428175
INS,repeats,3,3,0.000160051131042568,3.77214597150514e-06,5.53449213794481e-06,8.46190363675533e-05,1.76386424600973e-05,6.22469306436819e-06,0.000163821974897062,1.05953761212354e-05,3.00338524850924e-05,3.48612876615004e-05,0.000540707494721606,5.78869062286674e-05
INS,repeats,3,4,0.000102339583365162,4.97903834722158e-05,5.30997945853558e-05,0.000204920256726982,0.000109917153528809,1.11394140685375e-05,0.000147566057296346,2.4022354903631e-05,0.000391184402557168,4.02203134585692e-05,0.000555187664827195,0.000179693450824105
INS,repeats,3,5+,0.0013038958565374,0.00172743383110525,0.000752920090745799,0.00269383004277293,0.0021908396025403,2.34390195138931e-05,1.19150085626068e-05,1.76472085346542e-05,0.000405662750682346,6.7166138675314e-05,0.00217884566559989,7.12028208022217e-05
INS,repeats,4,0,2.22187734932846e-06,9.33731401128567e-06,7.06846624349363e-06,1.72685584504412e-05,7.36696869634959e-06,0.00238057630237664,0.00113389969428558,2.37920719823111e-05,7.58074587466945e-05,4.4774031244809e-05,0.0060738529665309,8.92668116886632e-05
INS,repeats,4,1,0.000557363608804502,0.000838491577257559,0.000865926627072772,0.00150319618612313,0.00169637612722061,0.0039660479523836,0.000560706077385794,0.000323277238403147,0.00244696488739948,0.000138284202122015,0.00114220965882738,0.00112312713339709
INS,repeats,4,2,5.29708214877911e-05,1.11258033968124e-05,1.81928065723741e-05,4.10449920067245e-05,1.32893165864877e-05,0.000372423326381103,0.000293814786489285,2.54166241188464e-05,9.76334244580148e-05,4.08151144394615e-05,8.60547184445315e-05,0.000220919880150646
INS,repeats,4,3,9.74959927565956e-05,8.64483178150401e-05,8.3347686549481e-05,0.000229865490369681,0.000158534019468655,7.50300712638096e-06,0.000194353276587421,7.3150112052489e-05,0.000348598838721415,3.23008869543488e-05,0.000674862669186034,0.000128926055571386
INS,repeats,4,4,0.000277656198211546,0.000168455541568202,6.09738898079965e-05,0.000517720657778093,0.000348793174181497,1.21763530086816e-05,9.72949458044403e-05,1.7977539036196e-05,0.000350010106349403,3.33380436232279e-05,0.00158744132168472,0.000388265007754229
INS,repeats,4,5+,0.000770999329219725,0.00160523874685404,0.00182504262414527,0.00330042023290213,0.00271541084889964,0.000710163221859528,0.000301605157276021,4.58888506886059e-05,0.00285824143755876,6.74376845078089e-05,0.000680517419830193,0.000181003913040142
INS,repeats,5+,0,1.14002059224907e-06,1.15099980743172e-06,1.54389170427547e-06,1.80119177920951e-06,2.21567048682465e-06,0.00422091244821473,0.00487441703290795,5.22623565921196e-05,1.98033363534867e-05,0.000579952079466264,0.00310822314199349,6.93638344096757e-05
INS,repeats,5+,1,0.00148049570471831,6.08618042985485e-05,1.8856243835467e-05,0.000440009664218549,0.000433803546980279,0.00743175344339024,0.00787904187178136,0.00108155302940648,0.000843860336179254,0.000246580577692408,0.0310028472717843,0.00264610142653961
INS,repeats,5+,2,0.000186988995595175,3.00834658182561e-06,7.86302870765947e-06,7.98375281463393e-05,4.32930926958217e-05,0.000211059181875421,0.000731246601849951,2.9718160506212e-05,0.000166105902547187,0.000247329632532563,0.000745103162568493,0.000179233957756542
INS,repeats,5+,3,0.000238967626442204,9.78619525352537e-05,2.8561214944391e-05,0.000190141138241336,6.86731766972731e-05,0.000127364575428496,1.03778294477225e-05,3.16313130583167e-05,0.000405370717568441,3.69665131282944e-05,4.98656769007477e-05,5.54258823313709e-05
INS,repeats,5+,4,0.000210862582933449,4.99234150473e-06,8.79586103015955e-06,9.4531521309278e-05,2.68518135965714e-05,0.000138283193265607,1.52615765416048e-05,1.36806687130866e-05,4.96265114447632e-05,4.58314656829513e-05,0.000386691676897307,0.000103087050681091
INS,repeats,5+,5+,8.07457686579165e-05,7.84626534530465e-05,6.1295278813145e-05,0.000235902017327749,0.000102995173468239,0.000512433652191191,0.000113256281589835,5.53064137206952e-05,0.000159062091483487,7.79458923589669e-05,0.000244995727512231,0.000160716118123943
DEL,MH,2,1,0.000668348084961032,9.54047306205125e-05,0.000144529859401349,0.00066044124732307,0.000283439486665666,0.0266561866992374,0.000385202624343326,0.00871850742110765,0.000618382447312051,0.00262013099514284,0.00187846528543384,0.202725514671802
DEL,MH,3,1,6.12084680938467e-05,2.04733420439521e-06,6.58305615517663e-06,1.48176057689135e-05,1.53255376810109e-05,0.0132257599801849,0.00419386279524998,0.00358043488137144,5.63857371107448e-05,0.00012069489150507,0.000978421903894847,0.00735639787684816
DEL,MH,3,2,0.00145865576832823,0.00264746378437181,0.000397903352973472,0.00428882404939156,0.00251523641414688,0.00762669712059967,0.00389645222366812,0.000400750974996344,0.00459687223717471,0.00114264868144781,0.00351376248033311,0.0571394615242859
DEL,MH,4,1,2.70306541445716e-05,0.000111481544932088,5.65123900353584e-05,0.000140316310180055,0.000138070023562799,0.00886530375468262,0.00378181322703666,0.00148761218964506,0.00188727559927021,3.38283375141757e-05,7.1092902524246e-05,0.0115380526901929
DEL,MH,4,2,2.91984278006316e-05,0.000270921666883993,0.00018318473931612,0.000591128840180714,0.000745246389901848,0.00506627071849726,0.00571583156041525,0.000821959647265994,0.00473521685210362,6.99062491922756e-05,0.00133446058857486,0.031651408914328
DEL,MH,4,3,0.000137689827184408,0.000361832714618111,0.000396411592918253,0.000674551503424557,0.000720965895209038,0.0022644944686099,0.00341284646521879,0.000148777576204574,0.00379105704208125,0.000176335284775727,0.00320478869585888,0.0374110842535005
DEL,MH,5+,1,4.47077804378109e-06,0.000448377210557262,0.000383556918982468,0.000854417500548089,0.00032778255814005,0.0371387767572833,0.200055238862997,0.00261083848519913,0.000143462078091851,0.00532974212120707,0.00141613973023958,0.000346169451166141
DEL,MH,5+,2,2.81688551039267e-06,3.2987465172681e-05,3.05311486984753e-05,9.92876288717264e-05,8.81831369352527e-05,0.00656666732337722,0.215841312929006,0.000235827924348182,0.000145249547286556,0.000443034390647598,0.00203242739705882,0.000156228920299225
DEL,MH,5+,3,3.04716723008413e-06,3.77082850836385e-05,4.46725450783547e-05,1.06327106853742e-05,1.90900064973497e-05,0.00320040601790417,0.136105456962402,0.000150493417012636,8.53577701396732e-05,5.13117830163227e-05,0.000638891572146339,0.000393025526492714
DEL,MH,5+,4,5.98065239021439e-06,0.000318583122337783,0.000121910067827557,0.000488319027582173,0.00044537248721008,2.89134925711142e-05,0.0708522664475209,9.10189192425546e-05,0.00225731723947667,5.19370263746255e-05,0.000224238625139003,0.00288517150687379
DEL,MH,5+,5+,0.000523781764948761,0.00134853008059558,0.000581724210359986,0.00378780372176649,0.00290186810386527,0.000142471166353244,0.0571064020217076,1.0771232403675e-05,0.006838916645249,2.38179912860216e-05,0.000817957856501464,0.000375384940712358
