Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10
INS,T,1,4,0.00350690501998082,0.0165836517741774,0.00633584930937358,0.00334579461041566,0.0127963097107366,3.09512874841986e-05,0.00691807970857887,0.000788337994651399,0.00518955811705389,0.00076941299136426
INS,T,1,5+,0.000400817510630649,0.897586771608202,0.193008611460994,0.000410706687015236,1.05989025987123e-05,0.00187240180044014,0.0207769657476151,0.00995469619589958,0.257643027522804,0.0109373207867558
DEL,repeats,2,0,0.000186953342676689,0.000625903064099676,0.000282791769043207,8.12747763915016e-05,0.0277468286766811,0.00906139644776809,0.00732352367492646,0.00209249232916381,0.000463835989442653,0.0682266873398186
DEL,repeats,2,1,0.0036114921867262,0.00116191817460087,0.00310007724045892,0.00337551437286467,0.0219605935187775,0.00882439834338581,0.00910758073013231,0.00205474560524044,0.00641416691621874,0.215224667266389
DEL,repeats,2,2,0.00186851792930319,0.00029866077754641,0.00164092336987674,0.00180476045524014,0.00393294507442006,7.23524690076157e-06,0.011166593169727,0.00209036298769517,0.00261427942863859,0.0510474811653794
DEL,repeats,2,3,0.000758031018889184,0.000235561048288643,0.000767944522905546,0.000715375193206132,2.42362871122461e-06,4.18508287845627e-06,0.00610017823418554,0.000119749884493053,0.000557915623040919,0.0118617153534152
DEL,repeats,2,4,0.00090163439747247,2.70415014654783e-06,0.000723819900852613,0.000801291288661625,0.000436128737520146,5.02342246756244e-06,0.003079766483939,2.0849317078756e-05,9.52056610822724e-05,0.00287621314968993
DEL,repeats,2,5+,1.25674572655663e-06,1.03482102091971e-06,1.98045070007844e-06,2.98575290090757e-06,0.0199542615374582,5.51092744512941e-06,1.97820405607381e-05,1.70251183963253e-05,4.48159035331573e-05,0.000926111319557361
DEL,repeats,3,0,1.87083296516746e-05,1.06435646883139e-05,7.24636046693352e-05,1.73964163475973e-05,0.0161648981016453,0.0104083084805438,0.000680813690224914,0.00101449156120279,0.00106834066913503,0.00381712799276554
DEL,repeats,3,1,0.00496439459499616,0.00502111587420111,0.00497560254554864,0.0050654245023238,0.00540443874736841,0.00125276584918608,0.000361752146943879,0.00568619580112009,0.00487512487443374,0.0903720135226713
DEL,repeats,3,2,0.0023231050912192,0.000360668053096195,0.00217949482909523,0.0023294880387342,0.000722877843980711,4.10974571911562e-06,8.13047784431333e-06,0.000611614384144599,0.00126620707286563,0.020546287710238
DEL,repeats,3,3,0.0004316670212734,0.000104188043145295,0.000530290546035078,0.000421497230080844,0.000199358076366755,2.83436349091353e-06,4.63760501991377e-06,9.07763793015729e-06,0.000545288266443759,0.003534601734564
DEL,repeats,3,4,1.16847582258521e-06,1.17883049272164e-06,2.12631617034663e-06,3.08515925108779e-06,0.00537180434928044,4.40132851789093e-06,2.11715707910507e-05,1.2110118744199e-05,4.60900871525484e-05,0.000113251583255933
DEL,repeats,3,5+,1.23989395892217e-06,1.00664685719167e-06,1.9446329197954e-06,2.67297272629019e-06,0.00774847523501325,4.30861057347718e-06,1.63497929800936e-05,1.31434066851624e-05,3.56385110078214e-05,0.000273673084015277
DEL,repeats,4,0,1.74960450646701e-05,1.54832527350624e-05,5.3830744452239e-05,1.48866560592918e-05,0.0102309945420258,0.00645715725223472,5.20004294746367e-05,0.00213906361609967,9.826721507174e-05,0.00608922149764889
DEL,repeats,4,1,0.00211054352147316,0.000825581340660088,0.00189503884722375,0.00219473037531525,0.00246005461019798,0.00204453620420857,0.000985264238638412,0.0031678668232889,0.000654375091191757,0.059538870273426
DEL,repeats,4,2,0.000537965603915111,1.68164504045667e-06,0.000408135739564127,0.000517367363250554,1.36512690697026e-06,3.04209131219404e-06,6.88227587508698e-06,0.000206139848361424,0.000599529931073552,0.013815744740118
DEL,repeats,4,3,6.74363537502647e-06,1.44518365879589e-06,3.41705124251395e-06,1.33682783232152e-05,0.00360460790143403,4.22464317754299e-06,1.36158959523905e-05,1.47549344824113e-05,5.05880616594699e-05,0.00376020847684606
DEL,repeats,4,4,1.16291634950379e-06,1.11332706435785e-06,2.28518960284412e-06,3.25616496797614e-06,0.0042447819125503,4.38243841594536e-06,1.7124899053899e-05,1.2248349044274e-05,4.12262175655775e-05,0.000150297243498769
DEL,repeats,4,5+,0.000241658646320574,1.45400351709827e-06,0.000179421890249424,8.292002922007e-05,0.00103765428282222,3.28092400561741e-06,5.89400298764358e-06,8.79813323282938e-06,3.3207635310139e-05,0.000206025556291235
DEL,repeats,5+,0,1.06669576543963e-05,1.90015914568311e-06,9.08220576309813e-06,2.22616323837171e-05,0.017982317551057,0.227787785685768,4.63822658498752e-05,0.0190010444459989,0.00346989357058391,0.0038750723555395
DEL,repeats,5+,1,0.00298943882038426,2.89615772703861e-06,0.00248041869097491,0.00296894973303632,0.000330339113549147,5.87566702353086e-06,5.81774192717703e-06,0.00768448533470573,0.000536585933569933,0.0147976319517388
DEL,repeats,5+,2,0.000399189756393842,2.82879474065386e-06,0.000384019536357627,0.000420788113970441,7.51175424007108e-05,4.04969506678002e-06,4.46779031196011e-06,0.000113672982379158,8.51850041128025e-05,0.00229583904263701
DEL,repeats,5+,3,0.000196592870841698,1.51738843474517e-06,0.00010657383749101,2.17574072685653e-05,2.13829881694562e-06,2.59706135123133e-06,3.63093472333039e-06,1.58603038389107e-05,4.17123765949362e-05,0.000731214195828268
DEL,repeats,5+,4,0.000105000578647123,1.27982656759741e-06,4.8079282524602e-05,1.92318934134756e-05,1.21013997187833e-06,2.35803625152099e-06,4.09679113217533e-06,7.88768546312186e-06,2.00975643308747e-05,7.83836167141846e-05
DEL,repeats,5+,5+,1.71849993869283e-05,1.92267879516612e-06,3.68579479717607e-05,3.52279907724161e-05,7.37390577735172e-05,2.61332230026948e-06,5.03001791098232e-06,8.43190826476552e-06,7.41479210666023e-05,8.27759961043263e-05
INS,repeats,2,0,0.000365346736484506,0.000361923578261964,0.000344335829260624,0.000254885465488928,0.00696342673364601,0.0013498349474426,0.00225640898119419,0.00199070902126183,0.0225737501652608,0.00115092851338543
INS,repeats,2,1,0.000308854697258669,2.3181176222935e-06,0.000197888697511571,0.000138397827825398,0.0169298816303379,0.000896875609025124,0.00277109400946347,3.29356602133915e-05,6.23705878378088e-05,0.000168238496977108
INS,repeats,2,2,0.00105850813181728,1.39866831356749e-05,0.00096266023581508,0.00101800201014239,0.00663148648094013,6.06639379242741e-06,0.00114130093145561,0.000527420204606297,0.00122122028790795,0.000102761016361974
INS,repeats,2,3,0.000390997007491594,0.000357425863078449,0.000470967508071921,0.000389979785366148,0.00111634160060019,4.67795043590403e-06,0.000803259247642767,0.000137240424528059,0.000965099364642678,0.000144660646974558
INS,repeats,2,4,0.0019872590373342,0.00266185963603864,0.00223203169670204,0.00202365010315148,2.00592572241487e-06,2.85968750751357e-06,4.02516298423979e-05,1.37623686970901e-05,0.00309894289911744,6.66707789819077e-05
INS,repeats,2,5+,0.0137402917406882,0.0182459818748559,0.0145638940402283,0.013446832553708,0.000839701941648949,0.00103516048126751,1.34867595794472e-05,0.00031640702582302,0.00127616551053047,0.000313389785747651
INS,repeats,3,0,6.11188136724147e-05,2.32965443649167e-06,4.30650649897508e-05,3.06687371845141e-05,0.00371877607942231,9.86495792281585e-06,2.45202687204889e-05,0.00121199789261249,0.00627244254941569,7.95068401111346e-05
INS,repeats,3,1,0.00124178519595015,2.73963509237886e-05,0.00111975031666142,0.00123146567925998,0.00624231856789594,1.73822188689862e-05,0.000319149797984828,2.34819811273465e-05,0.00263451782559278,0.000426389963364614
INS,repeats,3,2,0.000232401704504762,1.92079134026582e-06,0.000188030486239842,0.000125116395728965,0.000697313637896113,3.3738465536333e-06,6.89837675559329e-06,0.000506437161977987,0.000172066223453517,0.00033202385112597
INS,repeats,3,3,1.9474519417007e-05,2.5105269649704e-06,9.46874326180592e-05,8.68086020755538e-06,1.37615418640661e-06,2.47022826417963e-06,3.25409753740279e-06,1.75667496739548e-05,0.000242005956087178,3.36615953663423e-05
INS,repeats,3,4,0.000178403229692738,1.61367426934327e-06,0.000153918965467317,2.45516696462596e-05,1.32167166161373e-06,2.15605298319921e-06,3.66100866440561e-06,7.73646387960979e-06,0.000582306983289732,3.88794617615009e-05
INS,repeats,3,5+,0.00195397556813331,0.000454564154914593,0.00207728026659596,0.00185136368295527,1.48345345313447e-06,2.73557666083981e-06,4.3428818454152e-06,7.66006660228222e-06,0.00261650432390704,3.75122492053777e-05
INS,repeats,4,0,1.15114700503577e-05,1.68722412372633e-06,7.42811659780721e-06,2.09996616023966e-05,0.00259976560455101,2.03985260338237e-05,9.74220468805622e-06,0.00154519010866084,0.00563425675885212,0.000111445461790727
INS,repeats,4,1,0.00120945859211584,0.000721395618622281,0.00109328898872297,0.00119388876992264,0.00366741277687941,0.000733267877821129,0.000137433737087014,0.000335974117694508,0.00129611647067588,0.00117630048498222
INS,repeats,4,2,1.84693996112603e-05,3.2361366165787e-06,6.03864927485771e-05,1.09386772017897e-05,4.30275019912431e-06,2.72916823662726e-06,4.44582817329381e-06,0.000158616865260486,6.80351390897496e-05,8.80240878998146e-05
INS,repeats,4,3,0.000181389896233142,1.84045775825809e-06,0.000190914806744234,2.10379054362288e-05,1.42067732779104e-06,2.60778040549837e-06,4.01338928816399e-06,5.20086492643879e-05,0.000866238274714888,3.9512401466832e-05
INS,repeats,4,4,0.000258707338378028,1.48962136861588e-05,0.000375614120892766,0.000302716740610675,1.28711268765418e-06,2.45874929889922e-06,4.32616635550639e-06,7.61847498692509e-06,0.00168865279253909,8.88625752402334e-05
INS,repeats,4,5+,0.00220967208621352,0.000725044462157462,0.00208786556860527,0.0022379909247279,0.000434522459057049,7.29402327515365e-05,5.10175349814228e-06,2.75106845717407e-05,0.000481756908926748,0.000134602591700635
INS,repeats,5+,0,1.04875820827503e-06,1.12635598993471e-06,2.44978147749092e-06,2.57913643177334e-06,0.00466943546279259,9.86066299271461e-06,2.26498730479725e-05,0.00853275505889267,0.00253092102388608,0.000124748311975827
INS,repeats,5+,1,0.000138997914243758,0.00146378976034009,0.000397590179739394,9.02606851007354e-05,0.00588328659413275,0.00895140696003117,0.000224654893380699,0.00519752849168245,0.024945594474545,0.00322954982793678
INS,repeats,5+,2,2.27633718535794e-05,2.93749857825595e-05,0.000152030539994529,1.1747723289718e-05,3.0559755537039e-06,2.78790272476716e-06,4.1869936819314e-06,0.00114290458462442,0.000623706560865636,0.000125227927772918
INS,repeats,5+,3,0.000147176125585489,1.14906947908814e-05,0.00019438074479969,1.64953349437754e-05,1.16757655582621e-06,2.24215451209961e-06,3.42676182603879e-06,7.83861230096963e-06,8.89134526323058e-05,3.93471935185728e-05
INS,repeats,5+,4,2.02057091985545e-05,2.82943162349614e-05,0.000141637348438093,9.41725661123008e-06,1.23653533576885e-06,2.53111746838107e-06,3.61408528237693e-06,7.71941026784634e-06,0.0001292445952123,4.48143424172439e-05
INS,repeats,5+,5+,0.000148494742257984,2.05053793755332e-06,0.000149332057097016,4.1473861885809e-05,0.000154609518547501,2.95322588041551e-06,5.01261787130498e-06,8.24490961871972e-06,5.39884351253182e-05,7.96084939556856e-05
DEL,MH,2,1,0.000181453035895853,0.0011391591284701,0.000408827557245078,0.000117611849997811,0.0264916696663283,0.00376633142720852,0.00752963310081009,0.000115908207332776,0.00256463630919936,0.176333093999644
DEL,MH,3,1,2.9132952222132e-06,4.88083545495567e-06,4.22101992355726e-05,8.06945982067923e-06,0.0123101419947118,0.0089654145858118,0.000435788124151657,0.000896187527081577,0.00153654576504828,0.00577810904237759
DEL,MH,3,2,0.00292217823778996,0.00155260213129238,0.00262250225814237,0.00296615591490145,0.0081700815796944,0.0038536024057306,0.000328554225932578,0.00438908824653713,0.00326723833176301,0.0456967034944572
DEL,MH,4,1,0.000174189705464016,2.90310887662417e-06,0.000168834301157416,5.28909947508249e-05,0.00823654078163805,0.00556684418714124,2.33673945304808e-05,0.00261747430760612,6.41173768887686e-05,0.00966538700759699
DEL,MH,4,2,0.000547138306847326,7.99268232987626e-06,0.000513771100994273,0.000592504105615634,0.00551221091133336,0.00155666824724308,0.000484705525688681,0.00866119548863989,0.00091060690476911,0.0274181550229163
DEL,MH,4,3,0.000669799467758444,1.21026021768793e-05,0.000627783063718497,0.000786380650142974,0.00331058616526057,0.00102842036562298,0.000138292777091495,0.00489844621602058,0.00208163746219311,0.0454745429899599
DEL,MH,5+,1,0.00068513837796712,2.3612806852918e-06,0.000382621830350689,0.000314524607647881,0.00743518127089393,0.268658834114285,2.78865306771215e-05,0.069392896586829,0.00344171975358296,0.000297678274341457
DEL,MH,5+,2,0.000104751978308936,2.39736978571665e-06,3.05526943376769e-05,3.85352811644944e-05,0.00607293790604078,0.116623830538833,0.000123779230540057,0.241666846038088,0.00274110038087761,0.000278276457672704
DEL,MH,5+,3,4.01804094411463e-05,2.30476751064275e-06,1.67962027219706e-05,3.53532801600141e-05,0.00562626143806652,0.0416931336440329,3.99676368291828e-05,0.20736139063221,0.000753958966510722,0.000455293361284586
DEL,MH,5+,4,0.00052648362632178,2.55953933315985e-06,0.000349511729335773,0.00027230591802688,0.00174738427771856,0.0144561163716699,0.000109720806044991,0.11471909536956,6.42899595744237e-05,0.00281268610950922
DEL,MH,5+,5+,0.00242711358193273,0.000480862524196285,0.00205627725722499,0.00222564217504087,0.00193555368633073,0.0111873846177034,1.43787513989191e-05,0.0947076414049481,0.000716842091291108,0.00158231724865018
